cve_mun,mes,year,asegurados
20022,6,2019,1.0
20022,6,2020,1.0
20022,7,2019,1.0
20022,8,2019,1.0
20023,1,2019,34.0
20023,1,2020,38.0
20023,2,2019,35.0
20023,2,2020,46.0
20023,3,2019,31.0
20023,3,2020,46.0
20023,4,2019,37.0
20023,4,2020,46.0
20023,5,2019,35.0
20023,5,2020,48.0
20023,6,2019,34.0
20023,6,2020,43.0
20023,7,2019,39.0
20023,7,2020,39.0
20023,8,2019,38.0
20023,8,2020,43.0
20024,1,2019,1.0
20024,2,2019,1.0
20024,7,2019,5.0
20024,8,2019,4.0
20025,1,2019,137.0
20025,1,2020,112.0
20025,2,2019,85.0
20025,2,2020,86.0
20025,3,2019,68.0
20025,3,2020,81.0
20025,4,2019,68.0
20025,4,2020,160.0
20025,5,2019,85.0
20025,5,2020,141.0
20025,6,2019,175.0
20025,6,2020,143.0
20025,7,2019,196.0
20025,7,2020,142.0
20025,8,2019,212.0
20025,8,2020,172.0
20026,1,2019,59.0
20026,1,2020,70.0
20026,2,2019,11.0
20026,2,2020,22.0
20026,3,2019,59.0
20026,3,2020,69.0
20026,4,2019,56.0
20026,4,2020,49.0
20026,5,2019,56.0
20026,5,2020,48.0
20026,6,2019,56.0
20026,6,2020,48.0
20026,7,2019,9.0
20026,7,2020,53.0
20026,8,2019,5.0
20026,8,2020,58.0
20027,1,2019,8.0
20028,1,2019,158.0
20028,1,2020,166.0
20028,2,2019,157.0
20028,2,2020,171.0
20028,3,2019,154.0
20028,3,2020,165.0
20028,4,2019,158.0
20028,4,2020,172.0
20028,5,2019,205.0
20028,5,2020,186.0
20028,6,2019,160.0
20028,6,2020,188.0
20028,7,2019,155.0
20028,7,2020,171.0
20028,8,2019,147.0
20028,8,2020,200.0
20029,3,2020,1.0
20029,4,2020,1.0
20029,5,2020,1.0
20030,1,2019,323.0
20030,1,2020,402.0
20030,2,2019,336.0
20030,2,2020,384.0
20030,3,2019,324.0
20030,3,2020,376.0
20030,4,2019,339.0
20030,4,2020,337.0
20030,5,2019,357.0
20030,5,2020,336.0
20030,6,2019,382.0
20030,6,2020,351.0
20030,7,2019,346.0
20030,7,2020,337.0
20030,8,2019,337.0
20030,8,2020,378.0
20031,1,2019,3.0
20031,1,2020,5.0
20031,2,2019,3.0
20031,2,2020,5.0
20031,3,2019,3.0
20031,3,2020,5.0
20031,4,2019,3.0
20031,4,2020,5.0
20031,5,2019,3.0
20031,5,2020,5.0
20031,6,2019,3.0
20031,6,2020,5.0
20031,7,2019,3.0
20031,7,2020,6.0
20031,8,2019,3.0
20031,8,2020,5.0
20033,1,2019,61.0
20033,1,2020,69.0
20033,2,2019,62.0
20033,2,2020,65.0
20033,3,2019,67.0
20033,3,2020,68.0
20033,4,2019,68.0
20033,4,2020,66.0
20033,5,2019,68.0
20033,5,2020,67.0
20033,6,2019,68.0
20033,6,2020,68.0
20033,7,2019,71.0
20033,7,2020,68.0
20033,8,2019,70.0
20033,8,2020,67.0
20034,1,2019,18.0
20034,1,2020,17.0
20034,2,2019,18.0
20034,2,2020,16.0
20034,3,2019,17.0
20034,3,2020,18.0
20034,4,2019,18.0
20034,4,2020,17.0
20034,5,2019,17.0
20034,5,2020,17.0
20034,6,2019,17.0
20034,6,2020,18.0
20034,7,2019,18.0
20034,7,2020,18.0
20034,8,2019,17.0
20034,8,2020,23.0
20035,1,2019,7.0
20035,2,2019,6.0
20035,3,2019,2.0
20035,4,2019,2.0
20035,5,2019,2.0
20035,6,2019,2.0
20035,7,2019,6.0
20035,8,2019,5.0
20036,3,2020,2.0
20036,4,2020,4.0
20036,5,2020,5.0
20036,6,2020,2.0
20036,8,2020,11.0
20037,1,2019,54.0
20037,1,2020,33.0
20037,2,2019,44.0
20037,2,2020,36.0
20037,3,2019,29.0
20037,3,2020,37.0
20037,4,2019,33.0
20037,4,2020,39.0
20037,5,2019,29.0
20037,5,2020,40.0
20037,6,2019,39.0
20037,6,2020,50.0
20037,7,2019,39.0
20037,7,2020,42.0
20037,8,2019,38.0
20037,8,2020,43.0
20039,1,2019,1541.0
20039,1,2020,1545.0
20039,2,2019,1530.0
20039,2,2020,1654.0
20039,3,2019,1565.0
20039,3,2020,1617.0
20039,4,2019,1518.0
20039,4,2020,1617.0
20039,5,2019,1491.0
20039,5,2020,1598.0
20039,6,2019,1544.0
20039,6,2020,1578.0
20039,7,2019,1518.0
20039,7,2020,1568.0
20039,8,2019,1596.0
20039,8,2020,1600.0
20040,1,2019,2.0
20040,1,2020,13.0
20040,2,2019,2.0
20040,2,2020,11.0
20040,3,2019,2.0
20040,3,2020,9.0
20040,4,2019,2.0
20040,4,2020,1.0
20040,5,2019,2.0
20040,5,2020,1.0
20040,6,2019,2.0
20040,6,2020,2.0
20040,7,2019,2.0
20040,7,2020,2.0
20040,8,2019,11.0
20040,8,2020,4.0
20041,1,2019,46.0
20041,1,2020,71.0
20041,2,2019,46.0
20041,2,2020,64.0
20041,3,2019,59.0
20041,3,2020,65.0
20041,4,2019,60.0
20041,4,2020,82.0
20041,5,2019,58.0
20041,5,2020,82.0
20041,6,2019,72.0
20041,6,2020,64.0
20041,7,2019,86.0
20041,7,2020,82.0
20041,8,2019,93.0
20041,8,2020,77.0
20042,1,2019,250.0
20042,1,2020,233.0
20042,2,2019,288.0
20042,2,2020,241.0
20042,3,2019,259.0
20042,3,2020,204.0
20042,4,2019,259.0
20042,4,2020,217.0
20042,5,2019,268.0
20042,5,2020,213.0
20042,6,2019,279.0
20042,6,2020,209.0
20042,7,2019,276.0
20042,7,2020,216.0
20042,8,2019,253.0
20042,8,2020,216.0
20043,1,2019,2715.0
20043,1,2020,2719.0
20043,2,2019,2779.0
20043,2,2020,2725.0
20043,3,2019,2717.0
20043,3,2020,2753.0
20043,4,2019,2676.0
20043,4,2020,2643.0
20043,5,2019,2797.0
20043,5,2020,2674.0
20043,6,2019,2753.0
20043,6,2020,2653.0
20043,7,2019,2768.0
20043,7,2020,2674.0
20043,8,2019,2746.0
20043,8,2020,2654.0
20044,1,2019,775.0
20044,1,2020,731.0
20044,2,2019,785.0
20044,2,2020,744.0
20044,3,2019,812.0
20044,3,2020,753.0
20044,4,2019,777.0
20044,4,2020,722.0
20044,5,2019,780.0
20044,5,2020,711.0
20044,6,2019,776.0
20044,6,2020,710.0
20044,7,2019,785.0
20044,7,2020,754.0
20044,8,2019,841.0
20044,8,2020,759.0
20045,1,2019,260.0
20045,1,2020,242.0
20045,2,2019,249.0
20045,2,2020,243.0
20045,3,2019,249.0
20045,3,2020,319.0
20045,4,2019,264.0
20045,4,2020,368.0
20045,5,2019,275.0
20045,5,2020,380.0
20045,6,2019,282.0
20045,6,2020,360.0
20045,7,2019,227.0
20045,7,2020,338.0
20045,8,2019,229.0
20045,8,2020,282.0
20046,1,2019,18.0
20046,2,2019,16.0
20046,3,2019,16.0
20046,4,2019,13.0
20046,5,2019,13.0
20046,6,2019,13.0
20049,1,2019,11.0
20049,1,2020,10.0
20049,2,2019,11.0
20049,2,2020,11.0
20049,3,2019,11.0
20049,3,2020,11.0
20049,4,2019,11.0
20049,4,2020,11.0
20049,5,2019,11.0
20049,5,2020,11.0
20049,6,2019,11.0
20049,6,2020,11.0
20049,7,2019,11.0
20049,7,2020,11.0
20049,8,2019,11.0
20049,8,2020,11.0
20051,1,2019,23.0
20051,1,2020,22.0
20051,2,2019,21.0
20051,2,2020,24.0
20051,3,2019,19.0
20051,3,2020,24.0
20051,4,2019,19.0
20051,4,2020,24.0
20051,5,2019,20.0
20051,5,2020,24.0
20051,6,2019,20.0
20051,6,2020,24.0
20051,7,2019,26.0
20051,7,2020,27.0
20051,8,2019,27.0
20051,8,2020,28.0
20052,1,2019,69.0
20052,1,2020,44.0
20052,2,2019,52.0
20052,2,2020,45.0
20052,3,2019,47.0
20052,3,2020,48.0
20052,4,2019,49.0
20052,4,2020,39.0
20052,5,2019,53.0
20052,5,2020,38.0
20052,6,2019,50.0
20052,6,2020,38.0
20052,7,2019,52.0
20052,7,2020,39.0
20052,8,2019,48.0
20052,8,2020,63.0
20053,3,2020,1.0
20053,4,2020,2.0
20053,5,2020,10.0
20053,6,2020,16.0
20053,7,2020,12.0
20055,1,2019,12.0
20055,1,2020,22.0
20055,2,2019,12.0
20055,2,2020,26.0
20055,3,2019,12.0
20055,3,2020,26.0
20055,4,2019,10.0
20055,4,2020,21.0
20055,5,2019,10.0
20055,5,2020,45.0
20055,6,2019,9.0
20055,6,2020,22.0
20055,7,2019,10.0
20055,7,2020,20.0
20055,8,2019,10.0
20055,8,2020,22.0
20056,1,2019,35.0
20056,1,2020,24.0
20056,2,2019,34.0
20056,2,2020,27.0
20056,3,2019,31.0
20056,3,2020,28.0
20056,4,2019,40.0
20056,4,2020,27.0
20056,5,2019,37.0
20056,5,2020,25.0
20056,6,2019,34.0
20056,6,2020,26.0
20056,7,2019,32.0
20056,7,2020,26.0
20056,8,2019,38.0
20056,8,2020,26.0
20057,1,2019,985.0
20057,1,2020,883.0
20057,2,2019,984.0
20057,2,2020,948.0
20057,3,2019,999.0
20057,3,2020,937.0
20057,4,2019,987.0
20057,4,2020,932.0
20057,5,2019,1007.0
20057,5,2020,1052.0
20057,6,2019,1000.0
20057,6,2020,1157.0
20057,7,2019,940.0
20057,7,2020,1032.0
20057,8,2019,942.0
20057,8,2020,1070.0
20059,1,2019,441.0
20059,1,2020,516.0
20059,2,2019,440.0
20059,2,2020,471.0
20059,3,2019,451.0
20059,3,2020,427.0
20059,4,2019,417.0
20059,4,2020,462.0
20059,5,2019,457.0
20059,5,2020,454.0
20059,6,2019,456.0
20059,6,2020,518.0
20059,7,2019,457.0
20059,7,2020,474.0
20059,8,2019,407.0
20059,8,2020,475.0
20060,1,2019,5.0
20060,7,2020,4.0
20060,8,2020,1.0
20061,1,2020,16.0
20061,2,2020,17.0
20061,3,2020,25.0
20061,4,2020,25.0
20061,5,2019,4.0
20061,6,2019,6.0
20061,7,2019,6.0
20061,8,2019,6.0
20063,1,2019,11.0
20063,1,2020,10.0
20063,2,2019,11.0
20063,2,2020,11.0
20063,3,2019,11.0
20063,3,2020,10.0
20063,4,2019,13.0
20063,4,2020,10.0
20063,5,2019,15.0
20063,5,2020,10.0
20063,6,2019,13.0
20063,6,2020,10.0
20063,7,2019,13.0
20063,7,2020,11.0
20063,8,2019,12.0
20063,8,2020,12.0
20064,1,2019,27.0
20064,1,2020,26.0
20064,2,2019,26.0
20064,2,2020,26.0
20064,3,2019,26.0
20064,3,2020,34.0
20064,4,2019,39.0
20064,4,2020,60.0
20064,5,2019,47.0
20064,5,2020,66.0
20064,6,2019,50.0
20064,6,2020,87.0
20064,7,2019,27.0
20064,7,2020,71.0
20064,8,2019,28.0
20064,8,2020,68.0
20065,1,2019,3.0
20065,1,2020,5.0
20065,2,2019,3.0
20065,2,2020,5.0
20065,3,2019,3.0
20065,3,2020,5.0
20065,4,2019,5.0
20065,4,2020,5.0
20065,5,2019,5.0
20065,5,2020,5.0
20065,6,2019,5.0
20065,6,2020,5.0
20065,7,2019,5.0
20065,7,2020,5.0
20065,8,2019,5.0
20065,8,2020,5.0
20066,1,2019,17.0
20066,1,2020,21.0
20066,2,2019,18.0
20066,2,2020,24.0
20066,3,2019,19.0
20066,3,2020,24.0
20066,4,2019,19.0
20066,4,2020,26.0
20066,5,2019,19.0
20066,5,2020,23.0
20066,6,2019,19.0
20066,6,2020,24.0
20066,7,2019,19.0
20066,7,2020,24.0
20066,8,2019,18.0
20066,8,2020,23.0
20067,1,2019,22961.0
20067,1,2020,24470.0
20067,2,2019,22983.0
20067,2,2020,24564.0
20067,3,2019,23021.0
20067,3,2020,24371.0
20067,4,2019,23284.0
20067,4,2020,23479.0
20067,5,2019,23366.0
20067,5,2020,23362.0
20067,6,2019,23534.0
20067,6,2020,23456.0
20067,7,2019,23493.0
20067,7,2020,23265.0
20067,8,2019,23400.0
20067,8,2020,22970.0
20068,1,2019,385.0
20068,1,2020,447.0
20068,2,2019,369.0
20068,2,2020,460.0
20068,3,2019,388.0
20068,3,2020,454.0
20068,4,2019,398.0
20068,4,2020,426.0
20068,5,2019,407.0
20068,5,2020,446.0
20068,6,2019,400.0
20068,6,2020,463.0
20068,7,2019,389.0
20068,7,2020,488.0
20068,8,2019,445.0
20068,8,2020,462.0
20069,6,2020,2.0
20070,1,2020,1.0
20070,2,2020,1.0
20070,3,2019,6.0
20070,3,2020,1.0
20070,5,2019,1.0
20070,6,2019,1.0
20071,1,2019,18.0
20071,1,2020,21.0
20071,2,2019,17.0
20071,2,2020,17.0
20071,3,2019,15.0
20071,3,2020,17.0
20071,4,2019,15.0
20071,4,2020,18.0
20071,5,2019,15.0
20071,5,2020,17.0
20071,6,2019,23.0
20071,6,2020,18.0
20071,7,2019,15.0
20071,7,2020,17.0
20071,8,2019,22.0
20071,8,2020,16.0
20072,1,2019,140.0
20072,1,2020,161.0
20072,2,2019,148.0
20072,2,2020,183.0
20072,3,2019,147.0
20072,3,2020,121.0
20072,4,2019,158.0
20072,4,2020,189.0
20072,5,2019,137.0
20072,5,2020,198.0
20072,6,2019,151.0
20072,6,2020,156.0
20072,7,2019,179.0
20072,7,2020,148.0
20072,8,2019,143.0
20072,8,2020,150.0
20073,1,2019,144.0
20073,1,2020,131.0
20073,2,2019,174.0
20073,2,2020,134.0
20073,3,2019,161.0
20073,3,2020,163.0
20073,4,2019,148.0
20073,4,2020,144.0
20073,5,2019,144.0
20073,5,2020,147.0
20073,6,2019,156.0
20073,6,2020,129.0
20073,7,2019,160.0
20073,7,2020,122.0
20073,8,2019,158.0
20073,8,2020,131.0
20075,1,2019,2.0
20075,1,2020,5.0
20075,2,2019,3.0
20075,2,2020,5.0
20075,3,2019,3.0
20075,3,2020,5.0
20075,4,2019,3.0
20075,4,2020,6.0
20075,5,2019,3.0
20075,5,2020,3.0
20075,6,2019,3.0
20075,6,2020,3.0
20075,7,2019,3.0
20075,7,2020,3.0
20075,8,2019,3.0
20075,8,2020,3.0
20076,2,2019,5.0
20077,1,2019,51.0
20077,1,2020,79.0
20077,2,2019,49.0
20077,2,2020,65.0
20077,3,2019,67.0
20077,3,2020,67.0
20077,4,2019,53.0
20077,4,2020,66.0
20077,5,2019,62.0
20077,5,2020,64.0
20077,6,2019,60.0
20077,6,2020,65.0
20077,7,2019,68.0
20077,7,2020,63.0
20077,8,2019,66.0
20077,8,2020,49.0
20078,1,2019,149.0
20078,1,2020,88.0
20078,2,2019,123.0
20078,2,2020,82.0
20078,3,2019,122.0
20078,3,2020,73.0
20078,4,2019,94.0
20078,4,2020,76.0
20078,5,2019,86.0
20078,5,2020,73.0
20078,6,2019,90.0
20078,6,2020,72.0
20078,7,2019,94.0
20078,7,2020,71.0
20078,8,2019,113.0
20078,8,2020,77.0
20079,1,2019,3755.0
20079,1,2020,3920.0
20079,2,2019,3752.0
20079,2,2020,3961.0
20079,3,2019,3738.0
20079,3,2020,3766.0
20079,4,2019,3756.0
20079,4,2020,3830.0
20079,5,2019,3784.0
20079,5,2020,3896.0
20079,6,2019,3822.0
20079,6,2020,3847.0
20079,7,2019,3853.0
20079,7,2020,3901.0
20079,8,2019,3859.0
20079,8,2020,3822.0
20081,1,2019,6.0
20081,1,2020,3.0
20081,2,2019,6.0
20081,2,2020,3.0
20081,3,2019,6.0
20081,3,2020,3.0
20081,4,2019,6.0
20081,4,2020,3.0
20081,5,2019,6.0
20081,5,2020,3.0
20081,6,2019,6.0
20081,6,2020,3.0
20081,7,2019,6.0
20081,7,2020,3.0
20081,8,2019,6.0
20081,8,2020,3.0
20082,1,2019,4.0
20082,1,2020,1.0
20082,2,2019,4.0
20082,2,2020,1.0
20082,3,2019,4.0
20082,3,2020,2.0
20082,4,2019,2.0
20082,4,2020,2.0
20082,5,2019,2.0
20082,5,2020,2.0
20082,6,2019,2.0
20082,6,2020,6.0
20082,7,2019,2.0
20082,7,2020,6.0
20082,8,2019,2.0
20082,8,2020,6.0
20083,1,2019,244.0
20083,1,2020,289.0
20083,2,2019,241.0
20083,2,2020,284.0
20083,3,2019,255.0
20083,3,2020,263.0
20083,4,2019,261.0
20083,4,2020,263.0
20083,5,2019,274.0
20083,5,2020,261.0
20083,6,2019,270.0
20083,6,2020,260.0
20083,7,2019,269.0
20083,7,2020,266.0
20083,8,2019,282.0
20083,8,2020,272.0
20084,1,2019,40.0
20084,1,2020,47.0
20084,2,2019,43.0
20084,2,2020,47.0
20084,3,2019,43.0
20084,3,2020,59.0
20084,4,2019,44.0
20084,4,2020,49.0
20084,5,2019,45.0
20084,5,2020,46.0
20084,6,2019,45.0
20084,6,2020,45.0
20084,7,2019,46.0
20084,7,2020,48.0
20084,8,2019,45.0
20084,8,2020,46.0
20085,1,2019,5.0
20085,1,2020,4.0
20085,2,2019,2.0
20085,2,2020,6.0
20085,3,2019,1.0
20085,3,2020,1.0
20085,4,2019,1.0
20085,8,2019,4.0
20086,1,2019,7.0
20086,1,2020,10.0
20086,2,2019,7.0
20086,2,2020,10.0
20086,3,2019,7.0
20086,3,2020,9.0
20086,4,2019,9.0
20086,4,2020,9.0
20086,5,2019,9.0
20086,5,2020,7.0
20086,6,2019,9.0
20086,6,2020,7.0
20086,7,2019,9.0
20086,7,2020,7.0
20086,8,2019,11.0
20086,8,2020,7.0
20087,1,2019,40.0
20087,1,2020,40.0
20087,2,2019,41.0
20087,2,2020,41.0
20087,3,2019,39.0
20087,3,2020,37.0
20087,4,2019,39.0
20087,4,2020,37.0
20087,5,2019,40.0
20087,5,2020,31.0
20087,6,2019,40.0
20087,6,2020,34.0
20087,7,2019,41.0
20087,7,2020,36.0
20087,8,2019,41.0
20087,8,2020,39.0
20088,8,2019,12.0
20089,1,2019,1.0
20089,2,2019,1.0
20089,3,2019,1.0
20089,4,2019,1.0
20089,5,2019,1.0
20089,6,2019,1.0
20089,7,2019,1.0
20090,1,2019,24.0
20090,1,2020,21.0
20090,2,2019,32.0
20090,2,2020,21.0
20090,3,2019,30.0
20090,3,2020,21.0
20090,4,2019,30.0
20090,4,2020,21.0
20090,5,2019,31.0
20090,5,2020,21.0
20090,6,2019,20.0
20090,6,2020,21.0
20090,7,2019,20.0
20090,7,2020,21.0
20090,8,2019,21.0
20090,8,2020,22.0
20091,1,2019,82.0
20091,1,2020,79.0
20091,2,2019,86.0
20091,2,2020,59.0
20091,3,2019,68.0
20091,3,2020,63.0
20091,4,2019,69.0
20091,4,2020,59.0
20091,5,2019,82.0
20091,5,2020,60.0
20091,6,2019,92.0
20091,6,2020,53.0
20091,7,2019,87.0
20091,7,2020,53.0
20091,8,2019,82.0
20091,8,2020,52.0
20092,1,2019,1.0
20092,1,2020,1.0
20092,2,2019,1.0
20092,2,2020,1.0
20092,3,2019,1.0
20092,3,2020,1.0
20092,4,2019,1.0
20092,4,2020,1.0
20092,5,2019,1.0
20092,5,2020,1.0
20092,6,2019,1.0
20092,6,2020,1.0
20092,7,2019,1.0
20092,7,2020,1.0
20092,8,2019,1.0
20092,8,2020,1.0
20095,8,2019,6.0
20096,2,2020,4.0
20096,3,2020,4.0
20096,4,2020,2.0
20096,5,2019,7.0
20096,6,2019,13.0
20096,7,2019,13.0
20096,8,2019,11.0
20100,1,2020,7.0
20100,2,2020,7.0
20100,3,2020,7.0
20100,4,2020,7.0
20100,5,2020,7.0
20100,6,2020,7.0
20101,1,2020,17.0
20101,2,2019,1.0
20101,3,2019,1.0
20101,4,2019,1.0
20102,1,2019,5.0
20102,1,2020,6.0
20102,2,2019,5.0
20102,2,2020,6.0
20102,3,2019,5.0
20102,3,2020,6.0
20102,4,2019,6.0
20102,4,2020,6.0
20102,5,2019,7.0
20102,5,2020,6.0
20102,6,2019,7.0
20102,6,2020,6.0
20102,7,2019,8.0
20102,7,2020,6.0
20102,8,2019,8.0
20102,8,2020,7.0
20103,1,2019,61.0
20103,1,2020,56.0
20103,2,2019,63.0
20103,2,2020,55.0
20103,3,2019,63.0
20103,3,2020,58.0
20103,4,2019,64.0
20103,4,2020,59.0
20103,5,2019,63.0
20103,5,2020,59.0
20103,6,2019,62.0
20103,6,2020,56.0
20103,7,2019,62.0
20103,7,2020,52.0
20103,8,2019,57.0
20103,8,2020,52.0
20104,1,2019,20.0
20104,1,2020,1.0
20104,2,2019,1.0
20104,2,2020,1.0
20104,3,2019,1.0
20104,3,2020,1.0
20104,4,2019,1.0
20104,4,2020,1.0
20104,5,2019,1.0
20104,5,2020,1.0
20104,6,2019,1.0
20104,6,2020,1.0
20104,7,2019,1.0
20104,7,2020,1.0
20104,8,2019,1.0
20104,8,2020,1.0
20105,5,2019,15.0
20105,7,2020,4.0
20105,8,2020,5.0
20106,1,2019,45.0
20106,1,2020,41.0
20106,2,2019,48.0
20106,2,2020,42.0
20106,3,2019,50.0
20106,3,2020,40.0
20106,4,2019,43.0
20106,4,2020,38.0
20106,5,2019,44.0
20106,5,2020,37.0
20106,6,2019,43.0
20106,6,2020,43.0
20106,7,2019,42.0
20106,7,2020,41.0
20106,8,2019,42.0
20106,8,2020,37.0
20107,1,2019,438.0
20107,1,2020,492.0
20107,2,2019,472.0
20107,2,2020,503.0
20107,3,2019,432.0
20107,3,2020,487.0
20107,4,2019,441.0
20107,4,2020,475.0
20107,5,2019,428.0
20107,5,2020,468.0
20107,6,2019,420.0
20107,6,2020,509.0
20107,7,2019,465.0
20107,7,2020,530.0
20107,8,2019,517.0
20107,8,2020,579.0
20108,6,2019,1.0
20108,7,2019,1.0
20108,8,2019,1.0
20110,5,2020,7.0
20110,6,2020,3.0
20111,1,2020,7.0
20111,2,2020,7.0
20112,1,2019,1.0
20112,2,2019,1.0
20112,3,2019,1.0
20114,1,2019,9.0
20114,1,2020,6.0
20114,2,2019,8.0
20114,2,2020,6.0
20114,3,2019,9.0
20114,3,2020,6.0
20114,4,2019,9.0
20114,4,2020,6.0
20114,5,2019,11.0
20114,5,2020,7.0
20114,6,2019,9.0
20114,6,2020,7.0
20114,7,2019,8.0
20114,7,2020,7.0
20114,8,2019,8.0
20114,8,2020,7.0
20115,1,2019,337.0
20115,1,2020,271.0
20115,2,2019,349.0
20115,2,2020,275.0
20115,3,2019,359.0
20115,3,2020,269.0
20115,4,2019,349.0
20115,4,2020,266.0
20115,5,2019,344.0
20115,5,2020,270.0
20115,6,2019,320.0
20115,6,2020,265.0
20115,7,2019,309.0
20115,7,2020,263.0
20115,8,2019,311.0
20115,8,2020,260.0
20117,1,2019,6.0
20117,1,2020,5.0
20117,2,2019,7.0
20117,2,2020,5.0
20117,3,2019,11.0
20118,1,2019,1.0
20118,1,2020,1.0
20118,2,2019,1.0
20118,2,2020,1.0
20118,3,2019,1.0
20118,3,2020,1.0
20118,4,2019,1.0
20118,4,2020,1.0
20118,5,2019,1.0
20118,5,2020,1.0
20118,6,2019,1.0
20118,6,2020,1.0
20118,7,2019,1.0
20118,7,2020,1.0
20118,8,2019,7.0
20118,8,2020,1.0
20120,1,2019,8.0
20122,1,2019,8.0
20122,2,2019,7.0
20122,3,2019,7.0
20122,4,2019,16.0
20123,1,2019,18.0
20123,1,2020,23.0
20123,2,2019,20.0
20123,2,2020,19.0
20123,3,2019,20.0
20123,3,2020,12.0
20123,4,2019,21.0
20123,4,2020,13.0
20123,5,2019,19.0
20123,5,2020,14.0
20123,6,2019,18.0
20123,6,2020,14.0
20123,7,2019,17.0
20123,7,2020,14.0
20123,8,2019,18.0
20123,8,2020,14.0
20124,1,2019,23.0
20124,1,2020,23.0
20124,2,2019,21.0
20124,2,2020,22.0
20124,3,2019,22.0
20124,3,2020,20.0
20124,4,2019,23.0
20124,4,2020,21.0
20124,5,2019,25.0
20124,5,2020,20.0
20124,6,2019,26.0
20124,6,2020,20.0
20124,7,2019,26.0
20124,7,2020,20.0
20124,8,2019,25.0
20124,8,2020,27.0
20125,1,2019,2.0
20125,1,2020,2.0
20125,2,2019,2.0
20125,2,2020,2.0
20125,3,2019,2.0
20125,3,2020,2.0
20125,4,2019,3.0
20125,4,2020,2.0
20125,5,2019,3.0
20125,5,2020,2.0
20125,6,2019,3.0
20125,6,2020,2.0
20125,7,2019,3.0
20125,7,2020,2.0
20125,8,2019,3.0
20125,8,2020,2.0
20126,7,2019,5.0
20126,8,2019,10.0
20127,1,2019,5.0
20129,1,2019,3.0
20129,1,2020,3.0
20129,2,2019,3.0
20129,2,2020,3.0
20129,3,2019,3.0
20129,3,2020,3.0
20129,4,2019,3.0
20129,4,2020,3.0
20129,5,2019,3.0
20129,5,2020,3.0
20129,6,2019,3.0
20129,6,2020,3.0
20129,7,2019,3.0
20129,7,2020,2.0
20129,8,2019,3.0
20129,8,2020,2.0
20131,1,2019,27.0
20131,1,2020,30.0
20131,2,2019,28.0
20131,2,2020,29.0
20131,3,2019,26.0
20131,3,2020,29.0
20131,4,2019,26.0
20131,4,2020,38.0
20131,5,2019,27.0
20131,5,2020,39.0
20131,6,2019,28.0
20131,6,2020,39.0
20131,7,2019,27.0
20131,7,2020,41.0
20131,8,2019,27.0
20131,8,2020,37.0
20132,1,2019,15.0
20132,1,2020,22.0
20132,2,2019,15.0
20132,2,2020,24.0
20132,3,2019,15.0
20132,3,2020,24.0
20132,4,2019,17.0
20132,4,2020,45.0
20132,5,2019,17.0
20132,5,2020,43.0
20132,6,2019,17.0
20132,6,2020,45.0
20132,7,2019,17.0
20132,7,2020,39.0
20132,8,2019,16.0
20132,8,2020,42.0
20134,1,2019,108.0
20134,1,2020,97.0
20134,2,2019,97.0
20134,2,2020,97.0
20134,3,2019,109.0
20134,3,2020,99.0
20134,4,2019,107.0
20134,4,2020,99.0
20134,5,2019,95.0
20134,5,2020,98.0
20134,6,2019,102.0
20134,6,2020,93.0
20134,7,2019,118.0
20134,7,2020,90.0
20134,8,2019,116.0
20134,8,2020,97.0
20135,1,2020,41.0
20135,2,2020,31.0
20135,3,2020,29.0
20135,4,2020,29.0
20135,5,2020,5.0
20135,6,2020,2.0
20135,7,2020,2.0
20135,8,2020,2.0
20136,1,2019,12.0
20136,1,2020,1.0
20136,2,2019,12.0
20136,2,2020,1.0
20136,3,2019,12.0
20136,3,2020,1.0
20136,4,2019,12.0
20136,4,2020,1.0
20136,5,2019,12.0
20136,5,2020,1.0
20136,6,2019,12.0
20136,6,2020,1.0
20136,7,2019,12.0
20136,7,2020,1.0
20136,8,2019,12.0
20136,8,2020,8.0
20137,8,2019,5.0
20139,8,2019,8.0
20140,1,2019,4.0
20140,2,2019,15.0
20140,3,2019,3.0
20140,4,2019,3.0
20140,5,2019,3.0
20140,6,2019,2.0
20140,7,2019,2.0
20140,8,2019,2.0
20141,1,2019,3.0
20141,1,2020,3.0
20141,2,2019,3.0
20141,2,2020,3.0
20141,3,2019,3.0
20141,3,2020,1.0
20141,4,2019,3.0
20141,4,2020,1.0
20141,5,2019,8.0
20141,5,2020,1.0
20141,6,2019,8.0
20141,6,2020,1.0
20141,7,2019,22.0
20141,7,2020,1.0
20141,8,2019,17.0
20141,8,2020,1.0
20142,1,2019,4.0
20142,1,2020,5.0
20142,2,2019,4.0
20142,2,2020,10.0
20142,3,2019,5.0
20142,3,2020,10.0
20142,4,2019,5.0
20142,4,2020,3.0
20142,5,2019,5.0
20142,5,2020,4.0
20142,6,2019,5.0
20142,6,2020,4.0
20142,7,2019,5.0
20142,7,2020,4.0
20142,8,2019,5.0
20142,8,2020,4.0
20143,1,2019,20.0
20143,1,2020,29.0
20143,2,2019,55.0
20143,2,2020,40.0
20143,3,2019,22.0
20143,3,2020,62.0
20143,4,2019,15.0
20143,4,2020,45.0
20143,5,2019,24.0
20143,5,2020,26.0
20143,6,2019,28.0
20143,6,2020,48.0
20143,7,2019,27.0
20143,7,2020,39.0
20143,8,2019,42.0
20143,8,2020,31.0
20144,1,2019,22.0
20144,1,2020,19.0
