cve_ent,cve_mun,mes,numero_de_transacciones_en_cajeros_automaticos,numero_de_transacciones_en_tpv
19,19010,7,-17.02947196971366,26.811802599792944
19,19010,8,-22.595910461558788,30.277234556539767
19,19011,2,-8.369214208826692,-15.548035344989664
19,19011,3,-1.8231969860064479,14.664410603496902
19,19011,4,-10.58261571582345,2.9516826471141178
19,19011,5,-4.0635091496232345,20.924985899605186
19,19011,6,-1.4868137782561797,18.687723256251164
19,19011,7,3.841496232508068,12.088738484677553
19,19011,8,8.328848223896657,20.73698063545777
19,19012,2,-10.987479454337501,0.17085475733789046
19,19012,3,-6.185285897154291,14.906271659064174
19,19012,4,-15.43291699173629,15.497815960413286
19,19012,5,-14.814842868288103,24.90127496333072
19,19012,6,-11.658574642297182,13.944004771038522
19,19012,7,6.887436280042114,18.112216115149682
19,19012,8,-4.566628541996476,26.44702696603862
19,19013,2,-8.105068148736272,-2.651025309440236
19,19013,3,-0.006616382162238921,16.37723997783116
19,19013,4,-5.67023951303427,-14.317384075374095
19,19013,5,3.129548762736545,-0.9791243303159058
19,19013,6,2.8715098584094267,7.906890818400147
19,19013,7,8.674077014688365,7.112506927766482
19,19013,8,-43.48947995236205,18.68649547385921
19,19014,2,1.5359337048149735,-5.781584582441113
19,19014,3,5.215030718674085,3.0091288177617415
19,19014,4,2.678954136305167,-16.995379240392204
19,19014,5,15.523646235176436,-15.845824411134913
19,19014,6,-1.5216459494213574,-3.2007212893046533
19,19014,7,4.300614373481926,3.3472331793079846
19,19014,8,2.3931990284326465,4.98140426011493
19,19017,2,-14.463594537354851,-16.211568525273577
19,19017,3,-5.61965968012853,0.5106826472120796
19,19017,4,-5.835098225370627,-13.892652423137053
19,19017,5,-3.680712772949668,-9.041167274622207
19,19017,6,-15.803695318776,-4.945284002084438
19,19017,7,-7.485576571971064,-1.2193850964044017
19,19017,8,-7.533046081939654,-1.4799374674309806
19,19018,2,-19.827457088937482,2.4833511070674774
19,19018,3,-25.14303687505617,33.44544457950824
19,19018,4,-32.35179582422192,36.535837068303344
19,19018,5,-32.14750022466525,48.93394882656066
19,19018,6,-34.0697360932211,49.305332865995965
19,19018,7,-26.577299823263335,47.235127859023194
19,19018,8,-30.125213431986342,42.20429105173273
19,19019,2,-12.95597427494034,0.4045796348514763
19,19019,3,-26.752948540852227,-21.553682882006008
19,19019,4,-49.5096047646133,-58.70120042094704
19,19019,5,-46.89240797753722,-51.78488635861525
19,19019,6,-41.42583279915013,-35.77906628671072
19,19019,7,-36.08189404814571,-35.4881249249309
19,19019,8,-36.38780798295429,-23.406932681458713
19,19020,2,-57.46394021896541,-18.411910669975185
19,19020,3,-58.36760702079592,-18.279569892473113
19,19020,4,-57.30174361350866,-29.396195202646812
19,19020,5,-56.59502983258993,-18.279569892473113
19,19020,6,-60.32555175809535,-6.203473945409432
19,19020,7,-58.59931645716272,-7.70885028949545
19,19020,8,-57.9099808839715,9.776674937965257
19,19021,2,-16.238786438693452,2.140991553203464
19,19021,3,-12.61147035205612,7.4884740708230035
19,19021,4,-21.12211531086472,-12.325543575163934
19,19021,5,-14.163485153722243,-1.575324616798346
19,19021,6,-17.398845106887872,-2.232689553285727
19,19021,7,-12.346305140354408,-1.7741995528742671
19,19021,8,-12.671265576890855,1.8541413990998734
19,19022,2,-26.567907487127542,-26.077097505668934
19,19022,3,-41.04414619734954,-9.331065759637191
19,19022,4,-36.98404659407445,-27.1655328798186
19,19022,5,-32.24022959399003,-21.349206349206362
19,19022,6,-28.37427196758672,-12.029478458049903
19,19022,7,-20.498860471005308,-6.383219954648545
19,19022,8,-25.099181227314926,-0.11337868480728597
19,19024,2,385.0715746421268,-9.090909090909093
19,19024,3,446.42126789366057,185.45454545454544
19,19024,4,103.06748466257672,120.00000000000001
19,19024,5,550.1022494887526,65.45454545454548
19,19024,6,498.3640081799591,58.1818181818182
19,19024,7,496.5235173824131,80.00000000000003
19,19024,8,518.8139059304704,112.72727272727279
19,19025,2,-16.318830075252087,6.098021625194772
19,19025,3,-18.21612057387709,27.11884413806129
19,19025,4,-16.36146581679424,22.113886396902593
19,19025,5,-9.028118271547058,40.75263232447237
19,19025,6,-26.645206676757148,28.821001935879885
19,19025,7,-17.32077000149227,24.307096652344317
19,19025,8,-17.623483766441417,28.868218518343646
19,19026,2,-15.513133904070797,0.036896932810681626
19,19026,3,-17.759666667884623,3.1091815381804278
19,19026,4,-27.20643133185472,-18.688208618772094
19,19026,5,-23.275333935007048,-9.112312506478904
19,19026,6,-25.98426635389376,-7.260525728582623
19,19026,7,-21.276961133582518,-8.978956449320275
19,19026,8,-22.758247740983105,-4.786059284586008
19,19027,2,7.6477404403244575,63.63636363636365
19,19027,3,30.706836616454257,60.606060606060616
19,19027,4,26.998841251448468,66.66666666666667
19,19027,5,48.203939745075374,121.21212121212123
19,19027,6,23.928157589803046,90.90909090909093
19,19027,7,10.834298957126332,48.484848484848506
19,19027,8,-8.806488991888738,106.0606060606061
19,19028,2,-6.972111553784865,1.6913319238900604
19,19028,3,-0.5976095617529875,21.775898520084567
19,19028,4,6.573705179282885,31.71247357293869
19,19028,5,-8.764940239043806,18.604651162790688
19,19028,6,-4.581673306772882,27.695560253699767
19,19028,7,8.36653386454187,31.07822410147989
19,19028,8,-10.557768924302769,28.541226215644787
19,19029,2,-51.67042889390518,-17.579394848712184
19,19029,3,-47.697516930022566,-4.951237809452369
19,19029,4,-46.25282167042888,-21.5553888472118
19,19029,5,-44.198645598194105,-14.303575893973496
19,19029,6,-52.2121896162528,-3.7259314828707257
19,19029,7,-56.77200902934536,1.8754688672167896
19,19029,8,-42.708803611738134,5.126281570392588
19,19030,2,-34.262406526172676,5.555555555555558
19,19030,3,-36.43779741672331,22.222222222222232
19,19030,4,-35.55404486743712,37.5
19,19030,5,-24.13324269204622,-77.77777777777777
19,19030,6,-33.61658735554044,44.444444444444464
19,19030,7,-40.040788579197816,54.1666666666667
19,19030,8,-27.634262406526165,-31.944444444444443
19,19031,2,-17.561791087702904,2.9520883027378764
19,19031,3,-11.545001887436879,11.786554206159906
19,19031,4,-14.509895561827058,10.509635579329512
19,19031,5,-13.402239758408097,24.493277941503223
19,19031,6,-17.84436734913988,19.905006644504365
19,19031,7,-12.28487713684816,13.134319598562971
19,19031,8,-22.210637953658928,16.31571666324314
19,19032,2,-37.47740510142599,12.700964630225076
19,19032,3,-15.625627636071492,19.372990353697727
19,19032,4,-10.082345852580833,3.1350482315112282
19,19032,5,8.294838320947996,3.0546623794212024
19,19032,6,0.26109660574413773,5.466237942122154
19,19032,7,-2.7716408917453195,2.3311897106109036
19,19032,8,-4.378389234786084,6.028938906752379
19,19033,2,-17.84172198234195,-6.3035752690925095
19,19033,3,-13.37758587355803,8.798377763895004
19,19033,4,-28.259328478442992,-6.40598916460986
19,19033,5,-21.544112908423017,8.414325655704946
19,19033,6,-22.363214538892827,8.561801665249934
19,19033,7,-20.358961139395504,14.513073133762799
19,19033,8,-19.43223561255398,11.589156416742629
19,19034,2,-80.1150895140665,-2.125340599455039
19,19034,3,-86.54092071611254,3.8147138964577776
19,19034,4,-83.63171355498721,-7.029972752043589
19,19034,5,-86.15728900255755,4.523160762942791
19,19034,6,-84.07928388746802,12.479564032697565
19,19034,7,-64.60997442455243,2.7792915531335227
19,19034,8,-70.14066496163682,12.261580381471404
19,19037,2,-78.35616438356165,-2.8203556100551808
19,19037,3,-60.98630136986301,4.169221336603313
19,19037,4,-57.20547945205479,-26.486817903126912
19,19037,5,-53.917808219178085,18.94543225015328
19,19037,6,-50.465753424657535,12.875536480686689
19,19037,7,-41.6986301369863,11.342734518700182
19,19037,8,-44.43835616438356,10.239117106069884
19,19038,2,-9.566220128563717,1.4244182783508696
19,19038,3,-9.069794069058023,22.149760352007554
19,19038,4,-23.520126928046857,-4.207028926130041
19,19038,5,-19.746634607520818,3.6222204761530596
19,19038,6,-21.05598900829285,8.843965023740319
19,19038,7,-12.579125570440153,3.7355902524441875
19,19038,8,-17.020789374683087,13.263141353028995
19,19039,2,-12.981383487145305,1.95816614613189
19,19039,3,-20.796523059417982,-4.425728704055887
19,19039,4,-39.89223611325683,-39.614085510561594
19,19039,5,-36.2451939011884,-25.735922792995012
19,19039,6,-34.83862922979101,-15.92691798764646
19,19039,7,-30.49323283866866,-18.67364076135579
19,19039,8,-30.163848601526688,-10.629315840507436
19,19040,2,-16.622458001768347,12.71676300578035
19,19040,3,14.146772767462434,-44.508670520231206
19,19040,4,6.896551724137945,-30.05780346820808
19,19040,5,-5.65870910698496,-17.919075144508646
19,19040,6,-18.56763925729442,8.670520231213906
19,19040,7,2.4756852343059244,-60.69364161849711
19,19040,8,-44.739168877099914,-54.913294797687854
19,19041,2,-19.455117402539045,2.2739480752014263
19,19041,3,-16.604875856645318,23.11548791405549
19,19041,4,-40.22581732389619,13.350044762757364
19,19041,5,-41.10774070329176,22.691136974037573
19,19041,6,-30.183125491517803,20.567591763652615
19,19041,7,-21.360521289742728,9.328558639212158
19,19041,8,-27.290192113245702,17.82811101163828
19,19042,2,-8.92266428252123,-5.597889800703404
19,19042,3,-1.3142601698703515,7.5615474794841875
19,19042,4,-13.652212784979866,5.158264947245028
19,19042,5,-20.321859633437633,8.93903868698711
19,19042,6,-30.23692445239159,-5.128956623681125
19,19042,7,-4.479213232007151,-4.161781946072685
19,19042,8,-10.08493518104605,96.48300117233293
19,19044,2,-8.190485850491935,-7.116447342265331
19,19044,3,-1.7260033133853936,8.778276945096032
19,19044,4,-21.947797274909554,-10.018685643859559
19,19044,5,-8.116103729249069,4.9994036496640915
19,19044,6,-10.547046691686102,-2.025603307756496
19,19044,7,0.7928457923386478,10.108138194251225
19,19044,8,-8.504919363018548,13.833339959448242
19,19045,2,-15.594208900622942,0.29547184860239106
19,19045,3,-16.38108056806612,21.65826777362867
19,19045,4,-44.06653897258027,19.785737591995044
19,19045,5,-45.9060240548049,24.681869267302293
19,19045,6,-32.76733792341805,15.393539498966735
19,19045,7,-31.983917447498733,14.487184135155683
19,19045,8,-26.658728926161736,19.129536308595863
19,19046,2,-12.822986840935558,0.9048183710181679
19,19046,3,-14.776139790938048,-4.857701358477307
19,19046,4,-32.932858921848585,-32.5736083859637
19,19046,5,-25.50062915173289,-25.40519439847737
19,19046,6,-27.067184443003768,-16.11529450338278
19,19046,7,-21.588468996660183,-15.507034249742524
19,19046,8,-23.349660200244436,-6.460835435239853
19,19047,2,-40.70045572424906,0.40456050018389256
19,19047,3,-45.484301432635895,19.71312982714233
19,19047,4,-44.25057280257825,8.13534387642516
19,19047,5,-37.545635370244476,7.215888194189035
19,19047,6,-45.91736535992145,-39.31592497241634
19,19047,7,-42.76002719238614,-28.878264067671957
19,19047,8,-42.047485963189565,-11.3129827142332
19,19048,2,-18.78975058806629,-1.763950281461335
19,19048,3,-16.869512129428454,5.90464316747894
19,19048,4,-27.13939415704513,-17.976123011825152
19,19048,5,-21.294823220987237,-7.220711020438997
19,19048,6,-26.277854590508344,-4.117458158600629
19,19048,7,-20.88470309385717,-5.8168045638293915
19,19048,8,-21.982366989280134,-0.30375155842684576
19,19049,2,-6.8595164603150955,0.3598416696653395
19,19049,3,-10.833170776486245,3.6122567608713574
19,19049,4,-27.817875133392235,-23.097683173249926
19,19049,5,-18.71966402368358,-10.921194674343305
19,19049,6,-16.747180116811442,9.391867578265556
19,19049,7,-18.44312614028848,-3.2787112132200424
19,19049,8,-14.786170810910049,21.342763030420443
19,19051,2,5.108397707450796,-12.961508248232523
19,19051,3,16.396710690256675,3.8491751767478544
19,19051,4,28.183403937204087,-2.5923016496465
19,19051,5,37.37851981061551,1.885310290651998
19,19051,6,6.204834288562178,-2.356637863315003
19,19051,7,-23.573386493894844,9.701492537313449
19,19051,8,-1.8190879641166169,8.876669285153183
20,20002,2,-18.94431882419446,-4.548299603588568
20,20002,3,-16.42524024872809,15.376590861673268
20,20002,4,-18.802996042962118,28.07218860838723
20,20002,5,-17.852600339174664,31.984143542666388
20,20002,6,-21.353872244205764,23.085750052159405
20,20002,7,-19.046777840587904,0.9180054245775171
20,20002,8,-29.698982475975132,-22.56415606092217
20,20005,2,-53.34254961982818,-4.118268215417109
20,20005,3,-46.825318455613704,23.231256599788818
20,20005,4,-59.41542411375531,55.43822597676878
20,20005,5,-56.13705934630197,46.35691657866951
20,20005,6,-56.30492742174384,24.07602956705388
20,20005,7,-50.24192752048977,27.560718057022203
20,20005,8,-74.82966327638985,-34.107708553326276
20,20006,2,-26.50289469566578,-10.298810559907167
20,20006,3,-17.5434204349867,-2.272507494439613
20,20006,4,-36.7078704428102,-28.96238274828353
20,20006,5,-18.72633390705679,-16.08161686490669
20,20006,6,-19.186355812861834,-22.06749830770719
20,20006,7,-16.529494601783746,-16.197659800792962
20,20006,8,-23.91175089970269,-20.017406440382935
20,20010,2,-36.93334895162235,-5.922444183313747
20,20010,3,-34.977158252313465,11.90129259694479
20,20010,4,-42.14595291085862,-2.594594594594579
20,20010,5,-41.97024715942369,-3.86839012925968
20,20010,6,-59.17769708328453,4.799059929494742
20,20010,7,-38.85439850064426,-1.6874265569917446
20,20010,8,-39.51036663933467,-2.79200940070502
20,20014,2,-15.839326167272283,-14.600898274367658
20,20014,3,-10.258008605354775,-10.046489638326362
20,20014,4,-30.821157617867513,-34.56780395555905
20,20014,5,-25.73244340382832,-25.955401465605544
20,20014,6,-22.351116719626596,-29.77700732802773
20,20014,7,-19.827284752101924,-23.96186273737293
20,20014,8,-22.687120855062105,-28.799936963202256
20,20021,2,-45.034922563012444,-4.665523156089191
20,20021,3,-52.788743799979756,7.615780445969134
20,20021,4,-31.78459358234639,-4.150943396226414
20,20021,5,-29.08189087964368,-18.730703259005143
20,20021,6,-32.68549448324728,-11.046312178387641
20,20021,7,-41.20862435469176,-19.759862778730696
20,20021,8,-43.13189594088469,-35.8147512864494
20,20023,2,-52.11590577444236,10.925306577480498
20,20023,3,-48.53033145716073,30.769230769230795
20,20023,4,-59.266208046695844,58.30546265328878
20,20023,5,-56.36856368563685,23.968784838350075
20,20023,6,-52.855951636439436,48.606465997770364
20,20023,7,-53.68980612883052,41.91750278706803
20,20023,8,-56.91056910569105,-92.08472686733555
20,20025,4,7366.666666666667,-15.097690941385434
20,20026,2,-18.079611060467947,5.073431241655535
20,20026,3,32.4521422060164,13.885180240320437
20,20026,4,-71.98419933151017,29.105473965287064
20,20026,5,-54.6642357945913,84.51268357810416
20,20026,6,-48.374354299604974,18.55807743658213
20,20026,7,-26.314190215739874,15.887850467289732
20,20026,8,-36.6150106350653,48.06408544726304
20,20028,2,-41.24130788578192,-8.861859252823635
20,20028,3,-25.521526853084776,14.24847958297133
20,20028,4,-52.922029886077816,-8.688097306689835
20,20028,5,-50.67317650540021,0.5212858384013863
20,20028,6,-46.286432904275784,22.154648132059073
20,20028,7,-61.02973812694186,25.282363162467412
20,20028,8,-54.164817280662824,-3.214596003475245
20,20030,2,-43.93107366029161,-5.017633857005455
20,20030,3,-50.93732247680363,-1.250400769477411
20,20030,4,-42.78861326768919,-2.8534786790638145
20,20030,5,-37.840055545035646,-13.44982366142995
20,20030,6,-40.34589408571607,-11.910868868226999
20,20030,7,-36.72284289591615,-5.835203590894523
20,20030,8,-69.4376065139178,-17.71401090092979
20,20039,2,-29.332402717015892,-9.175754605236285
20,20039,3,-26.355629749021414,-0.7209083854102794
20,20039,4,-46.30727607644486,-13.827962259527016
20,20039,5,-41.26252014736357,-18.523056814932804
20,20039,6,-40.55520377619156,-11.816362373892076
20,20039,7,-35.51692378540179,-8.367030184209433
20,20039,8,-42.6275040294727,-16.131601519421622
20,20041,2,-8.211642328465697,-7.647058823529407
20,20041,3,-7.468493698739753,62.94117647058825
20,20041,4,-24.93048609721945,26.078431372549037
20,20041,5,-15.342068413682753,25.359477124183027
20,20041,6,-22.01090218043611,25.555555555555575
20,20041,7,-20.66113222644531,36.40522875816996
20,20041,8,-15.528105621124254,-11.176470588235276
20,20042,2,-53.835425383542535,-5.429864253393668
20,20042,3,-53.18456531845652,11.312217194570117
20,20042,4,-74.47698744769875,-33.61990950226246
20,20042,5,-73.81450488145049,-32.30769230769233
20,20042,6,-81.17154811715481,-42.39819004524888
20,20042,7,-72.28033472803348,-26.15384615384617
20,20042,8,-77.44072524407252,-21.628959276018122
20,20043,2,-29.02280273062974,-12.308858073804652
20,20043,3,-23.662900910575168,-2.676365840721384
20,20043,4,-40.49758385290541,-25.28604985981664
20,20043,5,-38.36414240475121,-21.467000075774813
20,20043,6,-37.81516748665915,-13.1438963400773
20,20043,7,-50.48925608967687,-30.743350761536714
20,20043,8,-45.91720450137519,-30.22505114798818
20,20044,2,-20.905685272011876,-15.294365233861207
20,20044,3,-8.651603326814794,-2.2307570894933404
20,20044,4,-25.961878283815953,-9.83848055979375
20,20044,5,-31.52463303724997,-0.6260851265323053
20,20044,6,-28.58657493579625,-9.580680801809837
20,20044,7,-32.64849327333129,-7.26048297995473
20,20044,8,-27.90330560987678,-16.01515231230598
20,20052,2,49.18793503480279,25.0
20,20052,4,-71.46171693735499,1425.0
20,20052,5,-18.948182521268365,2225.0
20,20052,6,63.727764887857695,249.99999999999994
20,20052,7,54.524361948955914,274.99999999999994
20,20052,8,34.338747099767986,24.999999999999957
20,20057,2,-32.62091543640744,-11.752695490203102
20,20057,3,-30.038915312866756,0.31880216355626434
20,20057,4,-37.97640373092841,-2.2566894723645037
20,20057,5,-35.51423806288221,2.1134076011032787
20,20057,6,-33.69201309531164,3.879356664398048
20,20057,7,-34.55679782568411,3.281154851882384
20,20057,8,-44.39434183704986,-6.2148511659562145
20,20059,2,-31.250983831433132,-13.650103910825617
20,20059,3,-32.09201915941442,-7.198186283771024
20,20059,4,-49.407452382558624,-27.205743434725104
20,20059,5,-43.8485236906609,-30.256943132439062
20,20059,6,-49.17583035372955,-24.815794445494042
20,20059,7,-41.401875463806235,-19.780842622331363
20,20059,8,-45.993838404281625,-42.41450972983184
20,20064,2,-11.483253588516751,-16.68975069252078
20,20064,3,-92.82296650717703,-38.15789473684211
20,20064,4,-87.32057416267942,-56.09418282548477
20,20064,5,-16.50717703349276,-64.75069252077563
20,20064,6,-9.330143540669788,-60.387811634349035
20,20064,7,26.076555023923543,-56.92520775623269
20,20064,8,-69.61722488038275,-59.76454293628808
20,20067,2,-19.195756535561582,-6.531436121659584
20,20067,3,-20.486719549160515,-11.999536035422686
20,20067,4,-45.160728493012456,-50.41492049563521
20,20067,5,-38.437221731156214,-48.93754633341907
20,20067,6,-42.93057108023709,-46.14291621909214
20,20067,7,-33.03247931458269,-34.836805503023335
20,20067,8,-32.50081973044154,-31.34219404814138
20,20068,2,-7.829314235625429,9.184675834970534
20,20068,3,1.5218485984445973,16.571709233791765
20,20068,4,-18.53633973031946,24.243614931237744
20,20068,5,-8.64432384042968,-13.781925343811373
20,20068,6,-7.05533486264196,-24.734774066797627
20,20068,7,-5.999738898524765,-2.5638506876227707
20,20068,8,-20.492735783957173,-0.7956777996070641
20,20072,2,-9.421754953497775,-2.3297491039426577
20,20072,3,-36.79741205014152,14.874551971326166
20,20072,4,-36.271734735139496,-48.38709677419355
20,20072,5,-18.883946623534154,-100.0
20,20073,2,-24.596782762064638,0.5157660297737676
20,20073,3,-21.993667523746787,4.454342984409809
20,20073,4,-36.33523874285471,-6.634626655726161
20,20073,5,-33.175375592341524,-5.227992029070439
20,20073,6,-40.11559956650162,-6.071972805063874
20,20073,7,-36.44786332051255,-1.9810104325401423
20,20073,8,-41.31409507214347,-45.10608369476028
20,20079,2,-23.120547028164296,-7.788710950716138
20,20079,3,-19.831683641753916,-7.127551595804671
20,20079,4,-33.66661884951942,-26.18698545167475
20,20079,5,-31.223162626117706,-31.91468365850908
20,20079,6,-32.790130540811916,-24.121743543475816
20,20079,7,-31.876344857265792,-24.068174128792165
20,20079,8,-33.7866398890642,-21.675876846735108
20,20083,2,0.9389671361502261,0.3501400560224077
20,20083,3,1.25195618153362,-1.4565826330532272
20,20083,4,-1.5649452269170805,-33.51540616246499
20,20083,5,15.805946791862269,-30.420168067226893
20,20083,6,-16.58841940532083,-27.955182072829142
20,20083,7,-16.11893583724572,-22.357609710550896
20,20083,8,-55.55555555555557,-20.51820728291318
20,20103,2,-71.84857027788965,-36.48648648648649
20,20103,3,-63.14941602899717,-36.48648648648649
20,20103,4,-69.70063095717546,-91.8918918918919
20,20103,5,-68.61323667606389,-97.2972972972973
20,20103,6,-89.19318029265672,-98.64864864864865
20,20103,7,-84.58853537387569,-66.21621621621622
20,20103,8,-86.0652436568667,-64.86486486486488
20,20107,2,-7.579608312154285,-2.5623336946880904
20,20107,3,-14.882643145462692,-3.5774120429683642
20,20107,4,-50.6876962176708,-27.60421799546664
20,20107,5,-40.90297503363731,-15.18675470582439
20,20107,6,-48.58723277021977,-16.349659998028976
20,20107,7,-37.48691882194648,-2.3553759731940405
20,20107,8,-44.24428165645089,-1.4487040504582493
20,20115,2,379.14110429447857,6.666666666666665
20,20115,3,443.558282208589,19.102564102564102
20,20115,4,5.521472392638049,19.74358974358974
20,20115,5,-92.63803680981594,22.884615384615394
20,20115,6,-77.30061349693251,14.80769230769232
20,20115,7,-72.08588957055213,24.03846153846154
20,20115,8,-75.15337423312883,26.2820512820513
20,20134,2,-65.11692393012294,-8.565072302558397
20,20134,3,-32.34125150198726,17.741935483870954
20,20134,4,-55.09751363342269,47.16351501668519
20,20134,5,-64.55310102597282,25.194660734149043
20,20134,6,-56.93687032073205,36.874304783092306
20,20134,7,-64.0262501155375,-4.560622914349288
20,20134,8,-77.16055088270635,-5.506117908787555
20,20141,2,-21.0691823899371,-84.61538461538461
20,20141,3,-36.967155835080355,123.07692307692308
20,20141,4,-98.32285115303984,207.6923076923077
20,20141,5,-77.28860936408107,246.15384615384616
20,20141,6,-60.307477288609356,61.53846153846154
20,20141,7,-72.08245981830888,353.8461538461538
20,20141,8,-96.92522711390636,-100.0
20,20150,2,-52.279815832466944,-17.460317460317466
20,20150,3,-50.482697163225886,34.01360544217687
20,20150,4,-67.93405614139314,33.56009070294783
20,20150,5,-65.03787316203773,17.46031746031744
20,20150,6,-54.87895440368335,17.46031746031744
20,20150,7,-53.77989009356898,-4.988662131519284
20,20150,8,-55.948314272983815,-69.61451247165533
20,20177,2,-70.657134164892,-0.846560846560851
20,20177,3,-90.82750228171585,35.55555555555554
20,20177,6,-82.87191968360207,21.693121693121718
20,20177,7,-96.48615759050806,39.78835978835982
20,20177,8,-83.46516580468513,-12.063492063492042
20,20184,2,-34.40180161127607,-8.162501590437909
20,20184,3,-32.09405874098694,-1.4482340525854953
20,20184,4,-44.24407488804232,-19.498394593259547
20,20184,5,-42.14067086013792,-15.570574279063864
20,20184,6,-43.47044517288781,-13.904543787562407
20,20184,7,-39.71118205019019,-9.78362559968865
20,20184,8,-42.666807655704766,-11.92791012716019
20,20185,2,-50.0,-8.801020408163263
20,20185,3,-42.44386873920553,24.10714285714286
20,20185,4,-83.92343120322394,130.73979591836732
20,20185,5,-65.52964881980425,103.31632653061224
20,20185,6,-44.199769717904424,44.770408163265294
20,20185,7,-43.66724237190558,45.280612244897945
20,20185,8,-71.41623488773747,29.84693877551019
20,20190,2,-29.146551724137925,-6.091165792658327
20,20190,3,-27.827586206896548,10.205728116175884
20,20190,4,-39.568965517241374,11.6982654296087
20,20190,5,-31.18103448275861,22.751109318273464
20,20190,6,-27.965517241379303,13.069786204114543
20,20190,7,-36.04310344827585,17.628075837031034
20,20190,8,-33.827586206896534,7.1803146430011955
20,20198,5,586.624203821656,-25.020920502092046
20,20198,6,868.7898089171973,-17.154811715481177
20,20198,7,852.2292993630572,-12.133891213389136
20,20198,8,714.6496815286623,-20.58577405857742
20,20227,2,-33.534946236559136,-0.39207144412981565
20,20227,3,-27.116935483870964,1.764321498584187
20,20227,4,-25.1008064516129,-55.45632759747332
20,20227,5,-62.903225806451616,-31.191461555216726
20,20227,6,-38.17204301075269,-30.625136135918098
20,20227,7,-18.5483870967742,-19.03724678719232
20,20227,8,-56.38440860215055,-8.756262252232617
20,20247,3,401.8518518518518,inf
20,20269,2,-51.68181818181819,-38.888888888888886
20,20269,3,-46.81818181818183,-58.33333333333333
20,20269,4,-68.5,-48.33333333333333
20,20269,5,-49.59090909090909,-16.11111111111111
20,20269,6,-51.54545454545455,107.7777777777778
20,20269,7,-95.31818181818183,123.33333333333339
20,20278,2,-54.73441108545034,0.5601493731661744
20,20278,3,-39.33568808585789,17.684715924246476
20,20278,4,-43.581035185436754,10.456121632435323
20,20278,5,-44.267083276728705,15.657508668978416
20,20278,6,-31.286509985056377,0.320085356094979
20,20278,7,-30.607254449123754,-8.48226193651639
20,20278,8,-37.52886836027714,-16.617764737263265
20,20294,2,-52.71713887598699,-17.95716639209226
20,20294,3,-42.98653042266605,0.9884678747940523
20,20294,4,-46.586158848118906,-23.887973640856686
20,20294,5,-36.73943334881562,-11.86161449752885
20,20294,6,-50.301904319554126,10.708401976935722
20,20294,7,-75.05805852299117,22.0757825370675
20,20294,8,-82.3269856014863,27.677100494233887
20,20298,2,-30.39476870913054,-7.106598984771573
20,20298,3,-31.847905061758297,-9.67287084038353
20,20298,4,-53.160571566965366,-48.5053581500282
20,20298,5,-74.81230322111891,-52.82007896221095
20,20298,6,-53.49963671591185,-53.045685279187815
20,20298,7,-79.89828045531605,-44.41624365482234
20,20298,8,-64.30128360377815,-50.47941342357587
20,20318,2,-26.635327964654053,-14.467013750441449
20,20318,3,-28.41546898881311,-31.358297542692448
20,20318,4,-46.44806637639836,-56.518073798972424
20,20318,5,-37.92175599481112,-55.16923182082274
20,20318,6,-38.47403639913176,-53.978742068148414
20,20318,7,-28.086669492287342,-44.68836509871381
20,20318,8,-31.956485441631667,-40.957404390571774
20,20319,2,-63.613861386138616,-16.33466135458167
20,20319,3,-61.3036303630363,-9.322709163346609
20,20319,4,-64.93399339933994,-25.33864541832669
20,20319,5,-66.996699669967,-3.227091633466117
20,20319,6,-60.643564356435654,-5.4581673306772664
20,20319,7,-54.45544554455446,-24.023904382470096
20,20319,8,-75.66006600660066,-6.414342629482039
20,20324,2,-29.73090347589712,-16.863325641137283
20,20324,3,-26.129545929774334,-18.287107589149652
20,20324,4,-47.80524681925657,-42.682979927722386
20,20324,5,-40.911357385276084,-61.205207471589674
20,20324,6,-38.669154428913785,-56.080463273392255
20,20324,7,-34.937511058210404,-42.92245395567552
20,20324,8,-39.862636920750816,-42.58719031654111
20,20327,2,-49.91185037559405,-3.0154849225753844
20,20327,3,-49.99233481526905,28.769356153219228
20,20327,4,-58.768971332209105,-1.032328171692487
20,20327,5,-58.55817875210793,-8.638956805215992
20,20327,6,-59.37452092595432,-24.99320836729152
20,20327,7,-55.200827839950946,-21.59739201303996
20,20327,8,-61.647248198681595,-23.173050801412685
20,20333,2,inf,-29.527559055118115
20,20333,3,inf,-44.22572178477691
20,20333,4,inf,-62.72965879265092
20,20333,5,inf,-60.89238845144358
20,20333,6,inf,-51.96850393700788
20,20333,7,inf,-37.66404199475066
20,20333,8,inf,-25.72178477690289
20,20334,2,-62.02354260089686,-15.973292244478687
20,20334,3,1.2051569506726478,6.368772470467388
20,20334,4,-4.063901345291477,-1.489470980996399
20,20334,5,-11.855381165919276,21.494607087827443
20,20334,6,-11.014573991031384,24.319465844889578
20,20334,7,1.2612107623318547,80.66255778120184
20,20334,8,-22.22533632286995,36.979969183358996
20,20337,2,-56.827344434706404,-6.498194945848379
20,20337,3,-38.21209465381246,2.166064981949467
20,20337,4,-44.64504820333042,-11.191335740072194
20,20337,5,-38.98334794040317,-15.884476534296022
20,20337,6,-32.252410166520605,8.664259927797847
20,20337,7,-63.1375985977213,35.37906137184117
20,20337,8,-70.37686240140229,69.31407942238268
20,20338,2,-56.854614099152066,-5.807418508804796
20,20338,3,-59.06418270718574,5.769951292618947
